145,8.80E-01,9.80E-01,1.53E+00,1.23E+00,6.37E+00,1.12E+00,4.87E-01,1.50E+00,3.54E+00,4.33E+00,1.99E+00,9.71E-01,2.49E+01,50050
146,6.77E+00,2.77E+00,6.15E+00,8.32E+00,1.66E+01,3.38E+01,4.59E+01,3.39E+01,7.17E+01,7.09E+01,4.17E+01,1.28E+01,3.51E+02,50064
147,1.25E+02,3.31E+01,1.95E+01,7.38E+01,1.54E+02,2.47E+02,1.83E+02,2.41E+02,2.94E+02,3.84E+02,2.47E+02,2.06E+02,2.21E+03,49686
148,1.90E+01,1.06E+01,7.71E+00,7.72E+00,1.33E+01,5.96E+01,1.31E+02,2.60E+02,2.23E+02,1.45E+02,7.10E+01,3.27E+01,9.80E+02,50531
149,1.65E+00,7.58E-01,2.24E+00,5.19E+00,8.98E+00,1.30E+01,2.37E+01,4.61E+01,6.11E+01,3.16E+01,9.52E+00,2.92E+00,2.07E+02,52220
150,3.20E-01,1.96E-01,2.06E-01,7.04E-01,1.11E+00,1.10E+01,1.61E+01,3.20E+01,2.92E+01,9.19E+00,1.78E+00,6.00E-01,1.02E+02,52220
151,1.10E+00,9.15E-01,5.86E+00,2.84E+01,9.08E+00,5.97E+00,5.71E+00,8.38E+00,4.58E+00,4.74E+00,2.83E+00,1.78E+00,7.93E+01,28466
152,1.45E-04,5.60E-02,9.03E-01,5.99E+00,7.57E+00,1.27E+01,1.84E+01,2.22E+01,3.14E+01,1.56E+01,2.44E+00,5.35E-02,1.17E+02,38935
153,2.88E-02,2.09E+00,7.71E+00,1.15E+01,1.26E+01,1.27E+01,1.57E+01,1.99E+01,2.65E+01,2.20E+01,6.19E+00,7.13E-01,1.38E+02,51703
154,1.67E-01,1.72E+00,4.85E+00,7.62E+00,1.00E+01,1.35E+01,1.67E+01,1.73E+01,4.02E+01,2.41E+01,4.41E+00,6.08E-01,1.41E+02,51703
155,5.50E+00,2.81E+00,7.13E+00,1.84E+01,2.79E+01,4.61E+01,4.95E+01,6.88E+01,8.69E+01,8.57E+01,2.45E+01,1.40E+01,4.37E+02,52220
156,1.66E-01,9.53E-02,1.66E-01,2.27E+00,2.01E+00,7.60E+00,1.18E+01,3.61E+01,3.81E+01,9.45E+00,7.80E-01,2.99E-01,1.09E+02,52220
157,1.94E+00,1.19E+00,2.30E+00,2.50E+01,3.46E+01,2.76E+01,2.18E+01,2.21E+01,2.73E+01,2.99E+01,1.42E+01,3.18E+00,2.11E+02,38935
158,6.32E+00,3.91E+00,6.36E+00,8.93E+00,1.35E+01,1.66E+01,3.01E+01,3.63E+01,7.90E+01,7.70E+01,2.42E+01,8.37E+00,3.10E+02,51703
159,5.59E-01,7.50E-01,1.72E+00,5.22E+00,1.18E+01,1.71E+01,2.61E+01,4.02E+01,6.21E+01,4.27E+01,5.30E+00,1.33E+00,2.15E+02,51516
160,4.89E-01,1.28E+00,5.76E+00,1.57E+01,1.71E+01,2.17E+01,3.85E+01,3.96E+01,4.45E+01,4.17E+01,1.60E+01,2.33E+00,2.45E+02,48842
161,3.14E+00,2.32E+00,8.13E+00,7.49E+00,8.57E+00,3.76E+00,6.56E+00,1.37E+01,2.98E+01,1.25E+01,7.28E+00,3.61E+00,1.07E+02,52457
162,3.99E+01,2.10E+01,4.74E+01,9.86E+01,1.63E+02,7.48E+01,7.11E+01,7.69E+01,9.09E+01,1.20E+02,2.03E+02,1.40E+02,1.15E+03,50302
163,3.41E+01,1.84E+01,2.31E+01,1.99E+01,5.20E+01,7.69E+01,1.77E+02,2.00E+02,2.11E+02,2.07E+02,1.03E+02,4.98E+01,1.17E+03,51118
164,9.27E+00,7.62E+00,1.55E+01,1.54E+01,2.75E+01,2.24E+01,5.11E+01,7.72E+01,9.96E+01,6.82E+01,2.61E+01,1.34E+01,4.33E+02,52051
165,4.86E-02,4.34E-02,4.14E-01,1.83E+00,4.93E+00,7.21E+00,4.04E+01,2.97E+01,2.74E+01,1.32E+01,1.26E+00,2.19E-01,1.27E+02,48842
166,1.42E+00,1.02E+00,2.26E+00,4.43E+00,6.55E+00,1.09E+01,1.39E+01,1.55E+01,9.89E+00,6.00E+00,2.86E+00,1.86E+00,7.66E+01,5822
167,3.39E+00,2.55E+00,3.35E+00,4.46E+00,5.90E+00,3.21E+00,3.38E+00,3.98E+00,5.96E+00,6.18E+00,6.45E+00,4.95E+00,5.38E+01,52457
168,1.82E+00,1.50E+00,2.26E+00,2.57E+00,5.29E+00,1.80E+00,1.91E+00,2.48E+00,3.32E+00,4.15E+00,4.42E+00,2.66E+00,3.42E+01,50857
169,3.07E+00,5.73E+00,2.15E+01,1.66E+01,1.45E+01,1.68E+01,1.71E+01,1.18E+01,2.47E+01,2.69E+01,1.38E+01,4.78E+00,1.77E+02,51703
170,2.61E+00,2.47E+00,3.59E+00,2.24E+01,3.70E+01,1.58E+01,1.27E+01,1.27E+01,1.11E+01,1.43E+01,9.11E+00,3.31E+00,1.47E+02,38935
171,1.09E+01,9.56E+00,1.77E+01,5.40E+01,8.89E+01,6.61E+01,6.63E+01,6.18E+01,7.49E+01,6.36E+01,3.89E+01,2.47E+01,5.78E+02,38935
172,2.24E+01,1.53E+01,3.02E+01,3.20E+01,6.01E+01,5.66E+01,7.92E+01,1.22E+02,1.61E+02,1.46E+02,6.37E+01,3.62E+01,8.25E+02,51489
173,1.51E+01,1.59E+01,2.59E+01,2.87E+01,5.62E+01,5.23E+01,7.50E+01,9.26E+01,1.18E+02,1.26E+02,5.61E+01,2.51E+01,6.87E+02,52217
174,2.59E+00,3.16E+00,4.95E+00,6.83E+00,8.95E+00,1.16E+01,2.18E+01,2.53E+01,4.50E+01,5.21E+01,1.20E+01,3.51E+00,1.98E+02,51516
175,4.52E+00,1.78E+00,4.83E+00,1.52E+01,2.12E+01,3.35E+01,4.97E+01,9.77E+01,1.10E+02,7.09E+01,1.87E+01,1.06E+01,4.38E+02,48842
176,1.07E+00,5.03E+00,8.74E+00,1.79E+01,1.73E+01,3.09E+01,4.35E+01,5.58E+01,7.52E+01,6.07E+01,1.87E+01,2.35E+00,3.37E+02,48842
177,6.26E+00,3.89E+00,7.24E+00,1.65E+01,4.10E+01,3.98E+01,5.34E+01,4.36E+01,3.84E+01,2.55E+01,1.39E+01,9.66E+00,2.99E+02,13842
178,1.87E+00,1.32E+00,2.17E+00,4.54E+00,7.33E+00,3.07E+00,1.97E+00,1.77E+00,1.80E+00,4.77E+00,6.26E+00,3.34E+00,4.02E+01,52457
179,2.83E+01,2.78E+01,4.28E+01,8.02E+01,1.15E+02,9.95E+01,1.36E+02,1.21E+02,9.63E+01,1.21E+02,8.71E+01,6.44E+01,1.02E+03,50529
180,1.24E+01,8.03E+00,6.14E+00,9.41E+00,2.02E+01,2.64E+01,2.39E+01,4.28E+01,3.23E+01,2.59E+01,2.90E+01,1.44E+01,2.51E+02,51302
181,3.40E+00,2.41E+00,3.72E+00,5.93E+00,7.63E+00,7.86E+00,1.61E+01,2.59E+01,5.95E+01,5.67E+01,1.45E+01,4.49E+00,2.08E+02,51514
182,1.85E+00,1.68E+00,3.43E+00,1.37E+01,2.60E+01,1.45E+01,1.11E+01,9.49E+00,8.45E+00,1.20E+01,7.92E+00,2.37E+00,1.13E+02,38935
183,1.52E+01,1.38E+01,2.27E+01,2.63E+01,5.81E+01,3.42E+01,6.07E+01,6.52E+01,9.36E+01,1.19E+02,5.80E+01,2.48E+01,5.92E+02,52217
184,8.32E-01,6.42E+00,1.71E+01,1.70E+01,1.93E+01,2.00E+01,2.11E+01,9.23E+00,1.78E+01,2.21E+01,1.13E+01,2.65E+00,1.65E+02,51876
185,3.27E+01,2.34E+01,3.96E+01,9.75E+01,2.14E+02,2.28E+02,2.43E+02,1.24E+02,8.68E+01,9.03E+01,8.58E+01,6.98E+01,1.34E+03,50529
186,1.58E+01,1.01E+01,1.78E+01,3.44E+01,1.02E+02,2.20E+02,2.61E+02,1.57E+02,8.66E+01,8.79E+01,4.73E+01,3.06E+01,1.07E+03,50529
187,4.98E+01,5.53E+01,4.25E+01,2.68E+01,2.41E+01,1.96E+01,1.73E+01,1.38E+01,1.05E+01,1.49E+01,1.66E+01,2.98E+01,3.21E+02,24055
188,6.02E+01,3.84E+01,7.00E+01,1.19E+02,2.29E+02,2.38E+02,2.55E+02,2.08E+02,1.25E+02,1.29E+02,1.19E+02,9.31E+01,1.68E+03,50529
189,2.60E+01,2.31E+01,2.61E+01,2.87E+01,8.18E+01,2.11E+02,1.45E+02,7.74E+01,8.00E+01,1.44E+02,1.05E+02,6.35E+01,1.01E+03,52217
190,3.73E+01,2.81E+01,7.71E+01,1.36E+02,1.95E+02,1.86E+02,2.35E+02,2.12E+02,2.27E+02,3.43E+02,1.76E+02,1.05E+02,1.96E+03,52060
191,2.93E+00,7.75E+00,1.53E+01,3.24E+01,2.60E+01,2.97E+01,4.03E+01,5.03E+01,6.30E+01,6.58E+01,3.08E+01,3.02E+00,3.67E+02,56139
192,7.02E+01,5.74E+01,4.01E+01,2.28E+01,2.25E+01,1.82E+01,1.79E+01,1.49E+01,1.22E+01,1.80E+01,2.27E+01,4.57E+01,3.63E+02,24055
193,4.17E+00,2.51E+00,9.86E+00,2.12E+01,2.59E+01,8.43E+00,1.01E+01,1.30E+01,1.46E+01,1.47E+01,1.81E+01,8.75E+00,1.51E+02,53813
194,7.58E+00,8.28E+00,6.93E+00,8.00E+00,6.90E+01,8.37E+01,9.58E+01,6.73E+01,3.89E+01,1.97E+01,1.50E+01,7.66E+00,4.28E+02,53561
195,8.70E+00,5.24E+01,7.02E+01,5.21E+01,1.37E+02,1.11E+02,1.42E+02,9.38E+01,4.26E+01,1.93E+01,2.13E+01,1.72E+01,7.68E+02,51488
196,2.91E+01,9.97E+01,1.07E+02,7.35E+01,1.43E+02,1.25E+02,1.37E+02,7.88E+01,4.71E+01,2.83E+01,2.37E+01,2.88E+01,9.21E+02,51679
197,3.95E+01,3.05E+01,3.80E+01,4.40E+01,3.87E+01,2.61E+01,1.96E+01,2.39E+01,2.93E+01,4.10E+01,5.16E+01,5.04E+01,4.33E+02,56139
198,8.65E+00,8.37E+00,1.76E+01,4.14E+01,5.83E+01,4.33E+01,4.21E+01,5.23E+01,5.41E+01,4.48E+01,2.75E+01,1.52E+01,4.14E+02,52594
199,3.12E+02,2.07E+02,1.68E+02,1.75E+02,1.69E+02,1.29E+02,1.57E+02,1.68E+02,1.75E+02,1.70E+02,2.53E+02,2.28E+02,2.31E+03,52481
200,6.03E+00,1.08E+01,2.01E+01,2.71E+01,2.83E+01,3.01E+01,2.39E+01,3.10E+01,5.34E+01,8.99E+01,6.10E+01,1.79E+01,4.00E+02,56139
201,4.25E+00,1.75E+00,5.42E+00,8.98E+00,5.49E+00,2.81E+00,1.78E+00,1.84E+00,1.21E+00,3.80E+00,4.45E+00,4.51E+00,4.63E+01,52596
202,4.51E+00,1.37E+00,8.86E+00,2.39E+01,1.42E+01,5.24E+00,1.93E+00,9.00E-01,2.03E-01,6.17E+00,9.76E+00,1.24E+01,8.96E+01,53813
203,6.19E+00,3.33E+00,1.00E+01,3.51E+01,3.80E+01,1.31E+01,8.39E+00,7.12E+00,8.21E+00,1.46E+01,1.99E+01,1.14E+01,1.75E+02,53813
204,3.10E+01,1.29E+02,1.10E+02,7.80E+01,1.15E+02,1.06E+02,9.98E+01,6.70E+01,4.51E+01,3.04E+01,2.25E+01,2.54E+01,8.58E+02,51679
205,6.62E+00,5.11E+00,1.35E+01,2.25E+01,3.26E+01,1.76E+01,1.37E+01,2.15E+01,1.82E+01,2.54E+01,2.43E+01,1.07E+01,2.12E+02,38935
206,1.92E-01,1.48E-01,6.90E+00,1.06E+01,3.84E+00,1.86E+00,2.48E+00,2.14E+00,1.42E+00,1.95E+00,1.07E+00,1.01E+00,3.37E+01,28466
207,6.46E+00,1.87E+00,1.00E+01,8.61E+00,3.57E+00,7.44E-01,1.16E-01,2.05E-02,2.88E-03,3.95E+00,6.15E+00,9.72E+00,5.12E+01,53813
208,4.02E+01,2.88E+01,7.50E+01,9.75E+01,2.42E+02,2.89E+02,2.74E+02,1.61E+02,9.94E+01,1.06E+02,8.08E+01,5.82E+01,1.55E+03,50529
209,5.35E+00,2.59E+01,4.01E+01,4.14E+01,1.42E+02,9.83E+01,9.51E+01,6.59E+01,4.38E+01,1.69E+01,1.07E+01,5.71E+00,5.91E+02,51488
210,3.35E+01,1.47E+02,1.19E+02,6.93E+01,1.18E+02,1.08E+02,9.13E+01,5.53E+01,3.48E+01,2.57E+01,1.96E+01,2.65E+01,8.48E+02,52215
211,8.98E+01,2.38E+02,1.89E+02,8.76E+01,2.05E+02,1.94E+02,1.31E+02,6.82E+01,4.13E+01,3.48E+01,2.06E+01,4.72E+01,1.35E+03,52215
212,4.16E+00,8.50E+00,1.67E+01,2.01E+01,2.23E+01,2.60E+01,2.78E+01,3.71E+01,7.40E+01,7.70E+01,3.96E+01,7.19E+00,3.60E+02,56139
213,7.14E-01,6.90E-01,8.83E+00,1.18E+01,3.27E+00,2.58E+00,2.42E+00,2.47E+00,2.19E+00,3.03E+00,1.94E+00,1.54E+00,4.14E+01,28466
214,5.94E+00,2.80E+00,6.67E+00,1.38E+01,7.42E+00,2.99E+00,1.72E+00,2.02E+00,9.58E-01,2.86E+00,7.91E+00,9.01E+00,6.41E+01,53813
215,6.68E+01,6.32E+01,1.05E+02,1.49E+02,2.86E+02,3.49E+02,3.57E+02,1.31E+02,9.94E+01,1.09E+02,9.10E+01,9.47E+01,1.90E+03,53561
216,6.43E+01,6.81E+01,1.13E+02,1.36E+02,2.75E+02,1.76E+02,1.81E+02,1.06E+02,7.00E+01,8.15E+01,8.78E+01,6.38E+01,1.42E+03,53561
217,7.90E+00,5.84E+00,4.10E+00,1.17E+01,7.04E+01,8.09E+01,7.46E+01,5.47E+01,3.65E+01,1.96E+01,1.27E+01,5.92E+00,3.85E+02,53561
218,5.05E+00,4.60E+01,5.80E+01,4.01E+01,1.44E+02,1.01E+02,7.53E+01,4.39E+01,2.46E+01,1.21E+01,7.33E+00,8.04E+00,5.65E+02,51488
219,9.42E+00,1.47E+01,2.51E+01,3.07E+01,3.34E+01,2.67E+01,1.92E+01,2.48E+01,4.96E+01,5.26E+01,5.40E+01,1.76E+01,3.58E+02,56139
220,3.56E+01,2.70E+01,3.28E+01,3.82E+01,5.80E+01,3.23E+01,1.84E+01,1.98E+01,2.94E+01,4.79E+01,6.49E+01,5.84E+01,4.63E+02,56139
221,1.74E+01,1.46E+01,3.51E+01,5.10E+01,4.77E+01,2.51E+01,1.56E+01,1.51E+01,3.81E+01,8.97E+01,1.05E+02,5.64E+01,5.11E+02,52863
222,6.83E+00,1.11E+01,2.83E+01,4.07E+01,4.30E+01,4.01E+01,2.57E+01,2.85E+01,5.12E+01,7.94E+01,6.50E+01,1.89E+01,4.39E+02,56139
223,1.27E+01,1.14E+01,2.40E+01,2.53E+01,2.68E+01,1.54E+01,1.28E+01,2.41E+01,3.25E+01,3.28E+01,4.37E+01,2.87E+01,2.90E+02,38935
224,2.17E+01,1.43E+01,3.21E+01,4.25E+01,4.56E+01,1.77E+01,1.73E+01,1.85E+01,3.30E+01,3.02E+01,3.37E+01,3.75E+01,3.44E+02,38935
225,6.12E+01,4.91E+01,1.11E+02,1.67E+02,2.75E+02,2.47E+02,1.81E+02,9.70E+01,8.33E+01,8.28E+01,9.05E+01,1.03E+02,1.55E+03,53561
226,7.81E+01,1.05E+02,1.18E+02,9.56E+01,1.03E+02,7.02E+01,6.84E+01,3.51E+01,2.73E+01,2.92E+01,4.36E+01,7.02E+01,8.43E+02,53561
227,1.27E+01,1.65E+01,3.10E+01,4.26E+01,4.40E+01,2.17E+01,9.28E+00,1.32E+01,3.09E+01,5.80E+01,5.71E+01,4.05E+01,3.77E+02,54126
228,8.96E+00,1.32E+01,3.31E+01,4.26E+01,4.56E+01,2.66E+01,1.36E+01,2.17E+01,3.85E+01,6.23E+01,5.21E+01,2.51E+01,3.83E+02,54126
229,1.11E+01,1.72E+01,2.39E+01,3.73E+01,4.64E+01,2.82E+01,1.40E+01,2.38E+01,4.14E+01,4.82E+01,4.53E+01,2.52E+01,3.62E+02,56139
230,8.89E+00,1.93E+01,2.46E+01,2.97E+01,4.02E+01,2.91E+01,1.32E+01,2.12E+01,4.49E+01,4.69E+01,4.81E+01,2.24E+01,3.48E+02,56139
231,7.92E+00,1.46E+01,2.04E+01,2.20E+01,2.99E+01,2.37E+01,1.82E+01,2.41E+01,4.55E+01,4.92E+01,5.54E+01,1.99E+01,3.31E+02,56139
232,1.02E+01,1.38E+01,3.00E+01,4.58E+01,4.54E+01,2.69E+01,1.31E+01,1.71E+01,3.36E+01,6.82E+01,5.64E+01,3.09E+01,3.91E+02,54126
233,6.07E+01,6.59E+01,7.65E+01,8.42E+01,9.75E+01,6.05E+01,4.05E+01,2.92E+01,1.88E+01,3.08E+01,5.44E+01,6.96E+01,6.89E+02,52971
234,8.70E+01,7.53E+01,1.36E+02,1.98E+02,2.86E+02,2.13E+02,1.50E+02,9.68E+01,7.36E+01,7.98E+01,1.14E+02,1.67E+02,1.68E+03,53561
235,2.27E+02,1.05E+02,2.60E+02,2.03E+02,1.89E+02,9.37E+01,4.25E+01,3.17E+01,2.84E+01,2.20E+02,6.42E+02,4.64E+02,2.51E+03,53197
236,2.78E+01,2.72E+01,3.91E+01,3.85E+01,3.18E+01,2.31E+01,1.65E+01,2.51E+01,3.71E+01,5.01E+01,5.44E+01,4.17E+01,4.12E+02,38935
237,4.18E+01,2.51E+01,3.58E+01,6.06E+01,6.28E+01,3.67E+01,3.11E+01,4.69E+01,4.72E+01,4.11E+01,4.92E+01,5.00E+01,5.28E+02,38935
238,1.28E+02,1.21E+02,2.31E+02,2.77E+02,2.73E+02,2.22E+02,1.81E+02,1.15E+02,7.49E+01,8.52E+01,1.48E+02,1.48E+02,2.00E+03,53561
239,1.94E+01,1.71E+01,2.85E+01,2.48E+01,2.00E+01,1.41E+01,9.45E+00,1.62E+01,2.50E+01,2.83E+01,3.47E+01,2.95E+01,2.67E+02,38935
240,1.14E+00,9.55E-01,1.03E+00,3.95E+00,1.62E+00,5.49E-01,1.97E-01,1.83E-01,1.84E-01,1.35E+00,1.41E+00,7.61E-01,1.33E+01,53999
241,9.15E+01,9.31E+01,1.64E+02,1.91E+02,2.11E+02,1.62E+02,1.44E+02,9.06E+01,7.11E+01,7.72E+01,8.90E+01,1.45E+02,1.53E+03,53561
242,6.69E-01,4.85E-01,9.01E-01,3.11E+00,1.62E+00,5.71E-01,2.16E-01,1.25E-01,1.48E-01,1.12E+00,1.40E+00,4.65E-01,1.08E+01,53998
243,3.94E+01,3.78E+01,2.68E+01,1.36E+01,1.23E+01,9.14E+00,6.52E+00,5.72E+00,4.58E+00,8.46E+00,1.15E+01,2.02E+01,1.96E+02,24506
244,3.05E+01,2.83E+01,5.56E+01,4.01E+01,2.75E+01,1.92E+01,8.94E+00,9.92E+00,1.88E+01,2.48E+01,3.66E+01,4.26E+01,3.43E+02,38935
245,1.43E+01,1.46E+01,2.74E+01,2.59E+01,2.10E+01,8.64E+00,3.75E+00,5.55E+00,9.51E+00,1.33E+01,1.94E+01,1.88E+01,1.82E+02,38935
246,3.53E+01,2.05E+01,3.94E+01,6.12E+01,4.71E+01,1.47E+01,7.36E+00,1.21E+01,2.02E+01,2.67E+01,5.29E+01,5.31E+01,3.91E+02,38935
247,4.42E+01,2.83E+01,3.62E+01,4.31E+01,3.88E+01,2.81E+01,2.49E+01,2.68E+01,2.69E+01,2.60E+01,3.96E+01,4.67E+01,4.10E+02,38935
248,8.99E+01,6.83E+01,4.64E+01,2.54E+01,2.28E+01,1.87E+01,1.53E+01,1.19E+01,1.20E+01,1.60E+01,2.08E+01,4.66E+01,3.94E+02,24055
249,1.18E+02,7.50E+01,1.37E+02,1.53E+02,1.58E+02,7.24E+01,3.93E+01,1.06E+01,1.92E+01,7.60E+01,1.30E+02,1.25E+02,1.11E+03,54730
250,9.71E+01,4.87E+01,7.29E+01,8.55E+01,1.19E+02,3.86E+01,2.29E+01,1.30E+01,1.47E+01,4.85E+01,8.16E+01,9.25E+01,7.35E+02,54126
251,2.33E+01,1.45E+01,2.61E+01,1.55E+01,2.32E+01,2.69E+01,1.40E+01,1.18E+01,1.08E+01,1.18E+01,1.12E+01,1.47E+01,2.04E+02,22219
252,1.36E+01,1.09E+01,1.76E+01,1.81E+01,1.17E+01,5.89E+00,3.30E+00,3.21E+00,2.55E+00,3.07E+00,9.58E+00,1.24E+01,1.12E+02,54580
253,8.70E+01,8.86E+01,1.71E+02,1.99E+02,2.62E+02,2.24E+02,1.80E+02,1.06E+02,7.76E+01,8.13E+01,1.03E+02,1.46E+02,1.72E+03,53561
254,1.23E+02,5.81E+01,1.05E+02,1.11E+02,1.27E+02,4.07E+01,2.23E+01,3.28E+00,7.18E+00,4.41E+01,6.51E+01,8.31E+01,7.90E+02,54730
255,3.93E+01,3.52E+01,5.95E+01,4.82E+01,3.08E+01,2.28E+01,9.84E+00,7.83E+00,1.60E+01,2.64E+01,4.75E+01,7.86E+01,4.22E+02,38935
256,3.63E+00,9.53E+00,1.50E+01,1.33E+01,4.26E+00,1.12E+00,5.13E-01,4.97E-01,8.55E-01,6.89E-01,2.26E+00,2.07E+00,5.38E+01,55002
257,8.27E+01,9.30E+01,1.35E+02,1.35E+02,1.11E+02,7.98E+01,5.54E+01,3.96E+01,3.25E+01,4.13E+01,6.27E+01,1.06E+02,9.74E+02,53561
258,4.54E+01,8.65E+01,9.57E+01,8.54E+01,8.28E+01,5.54E+01,3.62E+01,2.72E+01,2.18E+01,2.04E+01,1.37E+01,1.91E+01,5.90E+02,54858
259,2.76E+01,5.02E+01,5.76E+01,5.13E+01,4.26E+01,3.16E+01,2.34E+01,1.81E+01,1.38E+01,1.54E+01,1.34E+01,1.63E+01,3.61E+02,55469
260,3.49E+01,3.49E+01,6.43E+01,5.72E+01,2.52E+01,1.61E+01,8.74E+00,7.81E+00,1.93E+01,3.07E+01,5.31E+01,8.26E+01,4.35E+02,56139
261,4.27E+00,6.26E+00,6.52E+00,6.63E+00,3.75E+00,1.62E+00,1.02E+00,1.07E+00,9.64E-01,1.24E+00,4.23E+00,6.71E+00,4.43E+01,55423
262,2.51E+01,5.13E+01,5.42E+01,4.80E+01,4.14E+01,2.89E+01,2.12E+01,1.55E+01,1.22E+01,1.24E+01,1.22E+01,1.35E+01,3.36E+02,55469
263,1.35E+02,1.15E+02,1.93E+02,1.70E+02,1.48E+02,9.92E+01,8.12E+01,5.49E+01,5.70E+01,7.63E+01,9.89E+01,2.03E+02,1.43E+03,53561
264,9.71E+00,9.81E+00,1.30E+01,1.80E+01,1.60E+01,1.22E+01,7.85E+00,6.83E+00,5.95E+00,6.08E+00,4.46E+00,6.05E+00,1.16E+02,28022
265,8.06E+01,1.16E+02,1.24E+02,9.24E+01,6.39E+01,4.23E+01,2.95E+01,1.80E+01,2.41E+01,3.03E+01,5.09E+01,9.03E+01,7.62E+02,53561
266,5.99E+01,3.57E+01,3.95E+01,4.53E+01,3.23E+01,1.02E+01,9.05E+00,4.53E+00,2.59E+00,6.84E+00,1.58E+01,1.81E+01,2.80E+02,55750
267,1.93E+01,1.82E+01,1.97E+01,3.18E+01,3.52E+01,2.80E+01,2.57E+01,3.36E+01,3.58E+01,5.39E+01,4.17E+01,2.46E+01,3.68E+02,56139
268,1.97E+01,1.53E+01,2.36E+01,1.85E+01,6.87E+00,4.10E+00,2.45E+00,2.03E+00,3.29E+00,6.27E+00,1.18E+01,2.62E+01,1.40E+02,56139
269,1.04E+02,1.04E+02,1.71E+02,1.48E+02,1.44E+02,8.84E+01,5.96E+01,4.46E+01,4.62E+01,5.91E+01,7.66E+01,1.58E+02,1.20E+03,53561
270,4.99E+01,4.42E+01,6.18E+01,4.83E+01,2.75E+01,1.73E+01,1.14E+01,1.05E+01,1.70E+01,2.48E+01,4.88E+01,7.33E+01,4.35E+02,56139
271,2.44E+01,4.06E+00,1.52E+01,7.23E+01,8.07E+01,1.03E+01,7.00E+00,5.00E+00,2.66E+00,4.05E+00,6.31E+00,8.94E+00,2.41E+02,56139
272,4.94E+01,3.55E+01,3.84E+01,3.50E+01,2.69E+01,1.46E+01,1.26E+01,8.88E+00,1.12E+01,1.30E+01,3.51E+01,4.03E+01,3.21E+02,56139
273,1.76E+00,8.29E-01,7.10E+00,1.37E+01,5.95E+00,2.11E+00,9.55E-01,9.69E-01,2.30E+00,1.35E+00,1.04E+00,1.01E+00,3.90E+01,26765
274,4.65E+01,3.61E+01,4.88E+01,3.60E+01,1.83E+01,1.37E+01,1.08E+01,8.81E+00,1.06E+01,1.58E+01,3.35E+01,5.46E+01,3.34E+02,56139
275,4.85E+01,3.27E+01,4.37E+01,3.17E+01,2.61E+01,1.43E+01,1.18E+01,8.75E+00,1.03E+01,1.39E+01,3.08E+01,4.47E+01,3.17E+02,56139
276,5.71E-01,4.79E-01,3.03E+00,2.37E+01,5.14E+00,2.58E+00,3.25E+00,2.65E+00,2.23E+00,2.91E+00,1.61E+00,1.07E+00,4.92E+01,28466
277,1.48E+00,1.19E+00,8.45E+00,2.49E+01,1.37E+01,9.91E+00,8.42E+00,6.96E+00,3.46E+00,6.09E+00,3.71E+00,2.37E+00,9.07E+01,9584
278,5.39E+01,4.74E+01,5.43E+01,3.12E+01,1.59E+01,1.07E+01,8.79E+00,6.99E+00,5.01E+00,6.28E+00,1.80E+01,4.00E+01,2.98E+02,56139
279,8.07E+01,1.39E+02,1.24E+02,6.30E+01,1.13E+02,3.45E+01,2.19E+01,1.29E+01,1.26E+01,4.33E+01,3.96E+01,5.86E+01,7.44E+02,57184
280,4.40E+01,4.57E+01,6.95E+01,3.37E+01,1.48E+01,9.47E+00,7.36E+00,5.44E+00,4.04E+00,5.73E+00,1.37E+01,3.00E+01,2.83E+02,56139
281,6.12E+01,7.91E+01,8.77E+01,3.22E+01,1.40E+01,9.61E+00,6.58E+00,4.49E+00,3.01E+00,2.80E+00,9.62E+00,3.12E+01,3.42E+02,56139
282,1.04E+02,1.00E+02,1.14E+02,7.81E+01,4.14E+01,2.31E+01,1.87E+01,1.36E+01,8.02E+00,1.00E+01,1.78E+01,4.50E+01,5.74E+02,60520
283,9.44E+01,7.30E+01,9.08E+01,8.87E+01,5.87E+01,2.67E+01,1.24E+01,1.70E+01,2.02E+01,3.03E+01,5.48E+01,8.83E+01,6.55E+02,53561
284,4.27E+01,4.80E+01,7.11E+01,3.79E+01,2.25E+01,1.17E+01,3.58E+00,4.11E+00,1.07E+01,1.49E+01,2.37E+01,3.08E+01,3.22E+02,53561
285,7.35E+01,1.12E+02,8.67E+01,5.85E+01,3.13E+01,2.43E+01,1.29E+01,1.06E+01,1.22E+01,1.45E+01,2.55E+01,5.12E+01,5.13E+02,53561
286,1.05E+01,9.25E+00,3.99E+01,8.03E+01,5.40E+01,3.33E+01,2.26E+01,2.11E+01,1.18E+01,3.43E+01,2.47E+01,1.87E+01,3.61E+02,9584
287,3.91E+01,5.85E+01,5.19E+01,3.28E+01,1.05E+01,4.31E+00,2.69E+00,1.64E+00,8.71E-01,2.38E+00,3.93E+00,4.96E+00,2.14E+02,57677
288,3.09E+02,3.38E+02,2.96E+02,1.86E+02,1.40E+02,1.01E+02,6.50E+01,5.50E+01,5.21E+01,7.62E+01,1.14E+02,2.21E+02,1.95E+03,53561
289,8.77E+01,9.35E+01,8.31E+01,4.66E+01,1.78E+01,8.75E+00,5.97E+00,4.47E+00,3.20E+00,3.65E+00,8.23E+00,2.34E+01,3.86E+02,60520
